,hsa-mir-200a,hsa-mir-514a-2,hsa-mir-23b,hsa-mir-509-3,hsa-mir-616,hsa-mir-514a-1,hsa-mir-508,hsa-mir-3065,hsa-mir-199b,hsa-mir-27b,hsa-mir-199a-1,hsa-mir-30c-2,hsa-mir-885,hsa-mir-204,hsa-mir-200b,hsa-mir-675,hsa-mir-497,hsa-mir-514a-3,hsa-mir-93,hsa-mir-185,hsa-mir-222,hsa-mir-199a-2,hsa-mir-363,hsa-mir-106b,hsa-mir-1-1,hsa-mir-203a,hsa-mir-10b,hsa-mir-1-2,hsa-mir-21,hsa-mir-200c,label
TCGA.KN.8435.01A,0.3069124423963134,0.0242424242424242,0.1834451901565995,0.0357142857142857,0.4,0.0189873417721519,0.0347349177330895,0.0068027210884353,0.0223057439333278,0.1463703003074012,0.0191989407480966,0.3363518758085381,0.091743119266055,0.0021720243266724,0.3093667546174142,0.0080160320641282,0.056338028169014,0.0124223602484472,0.1106217177706251,0.097378277153558,0.4870748299319727,0.0208564231738035,0.0411764705882352,0.1635916359163591,0.064516129032258,0.1217780115728563,0.5682089271140687,0.0666666666666666,0.0331649649060287,0.2324546842839121,1
TCGA.KN.8432.01A,0.3391705069124424,0.006060606060606,0.2729306487695749,0.0178571428571428,0.1333333333333333,0.0126582278481012,0.0201096892138939,0.0068027210884353,0.0203447994117166,0.1194135729486876,0.0188679245283018,0.3499353169469599,0.0,0.0030408340573414,0.3014511873350923,0.0140280561122244,0.0845070422535211,0.0124223602484472,0.1001185837709639,0.1011235955056179,0.5102040816326531,0.0194458438287153,0.0058823529411764,0.1143911439114391,0.032258064516129,0.1251972645975802,0.5774122669345219,0.0333333333333333,0.0131053645486331,0.2125356882013146,1
TCGA.KO.8410.01A,0.3714285714285714,0.0121212121212121,0.0,0.0535714285714285,0.1333333333333333,0.0189873417721519,0.0182815356489945,0.0068027210884353,0.0160960862815589,0.0066209505793331,0.0180403839788149,0.2554980595084088,0.0229357798165137,0.0008688097306689,0.3027704485488126,0.0060120240480961,0.0704225352112676,0.0186335403726708,0.1851600880908012,0.3258426966292135,0.4993197278911565,0.0172292191435768,0.1647058823529411,0.1808118081180812,0.032258064516129,0.2180431351920042,0.8439952288279239,0.0666666666666666,0.0308331138346167,0.7030077684084723,1
TCGA.KL.8340.01A,0.256221198156682,0.0606060606060606,0.2427293064876957,0.1428571428571428,0.2666666666666666,0.0632911392405063,0.1243144424131627,0.0136054421768707,0.0145436718686167,0.2305509576732087,0.0145647136709698,0.3234152652005175,0.0642201834862385,0.0047784535186794,0.1998680738786279,0.0180360721442885,0.0985915492957746,0.0559006211180124,0.2683381331526342,0.3895131086142321,0.527891156462585,0.0144080604534005,0.0176470588235294,0.2607626076260763,0.1612903225806451,0.3887427669647553,0.3583125117709837,0.1,0.0643260356465915,0.1282783347719275,1
TCGA.KN.8431.01A,0.3990783410138249,0.0242424242424242,0.4865771812080536,0.0357142857142857,0.4,0.0189873417721519,0.0274223034734917,0.0136054421768707,0.0081706021733801,0.2518325845353511,0.0072823568354849,0.0646830530401035,0.110091743119266,0.0013032145960034,0.3621372031662269,0.0080160320641282,0.028169014084507,0.0186335403726708,0.1902422497035405,0.5093632958801498,0.4802721088435374,0.0074559193954659,0.0058823529411764,0.1193111931119311,0.032258064516129,0.0007890583903208,0.5642614100069056,0.0666666666666666,0.014187364104471,0.0004647765752606,1
TCGA.KN.8437.01A,0.4608294930875576,0.006060606060606,0.0533184190902311,0.0178571428571428,0.8666666666666667,0.0063291139240506,0.0018281535648994,0.2517006802721088,0.02965928588937,0.0,0.0286329030122476,0.2263906856403622,0.0275229357798165,0.7710686359687228,0.2882585751978891,0.0120240480961923,0.1267605633802817,0.0062111801242236,0.0550567508046755,0.3857677902621722,0.1306122448979591,0.029521410579345,0.8588235294117648,0.04920049200492,0.064516129032258,0.0265649658074697,0.926323058572415,0.0666666666666666,0.0396672915924244,0.2056304362260142,1
TCGA.KL.8342.01A,0.5023041474654377,0.0606060606060606,0.0861297539149888,0.1071428571428571,0.1333333333333333,0.0443037974683544,0.1023765996343692,0.0204081632653061,0.0105400768036604,0.0692835185623078,0.0115855676928169,0.1604139715394567,0.0321100917431192,0.0121633362293657,0.4353562005277044,0.0040080160320641,0.0140845070422535,0.062111801242236,0.2803659156361172,0.3108614232209737,0.3455782312925169,0.0107808564231738,0.0352941176470588,0.2029520295202952,0.032258064516129,0.4300368227248816,0.1639450059639651,0.0333333333333333,0.1552553157424479,0.4275944492397583,1
TCGA.KO.8416.01A,0.4064516129032258,0.0121212121212121,0.3997017151379566,0.0357142857142857,0.1333333333333333,0.0126582278481012,0.0127970749542961,0.0408163265306122,0.0228776860854644,0.3577677938046819,0.02151605428666,0.3978007761966365,0.1009174311926605,0.0065160729800173,0.2770448548812664,0.0420841683366733,0.0704225352112676,0.0124223602484472,0.1519566322209046,0.3183520599250936,0.4598639455782312,0.021360201511335,0.0529411764705882,0.3259532595325953,0.064516129032258,0.0470804839558127,0.2544064285265867,0.0666666666666666,0.1030481915888091,0.2161211074961822,1
TCGA.KL.8325.01A,0.4764976958525345,0.0424242424242424,0.1666666666666666,0.0892857142857142,0.5333333333333333,0.0443037974683544,0.1042047531992687,0.0068027210884353,0.0017158264564098,0.1529912508867344,0.0023171135385633,0.6222509702457957,0.0229357798165137,0.0043440486533449,0.3931398416886543,0.0140280561122244,0.0140845070422535,0.0434782608695652,0.1289174995764865,0.2659176029962546,0.6707482993197279,0.0021158690176322,0.0058823529411764,0.1107011070110701,0.032258064516129,0.3206207259337191,0.0523924916818381,0.0333333333333333,0.0211493469267597,0.2812562246862758,1
TCGA.KL.8330.01A,0.4691244239631336,0.0242424242424242,0.2721849366144668,0.0357142857142857,0.2666666666666666,0.0189873417721519,0.0237659963436928,0.0,0.0055560094778985,0.1825490659730432,0.0031446540880503,0.3402328589909444,0.073394495412844,0.0,0.3034300791556728,0.0120240480961923,0.0140845070422535,0.0186335403726708,0.0762324241910892,0.1273408239700374,0.8503401360544217,0.0048362720403022,0.0235294117647058,0.0971709717097171,0.032258064516129,0.1465018411362441,0.5129286207545984,0.0333333333333333,0.0088754951632812,0.4214195604541532,1
TCGA.KN.8434.01A,0.5502304147465438,0.0121212121212121,0.4079045488441461,0.0178571428571428,0.3333333333333333,0.0126582278481012,0.0073126142595978,0.0272108843537414,0.0173216766075659,0.272877748876803,0.0162197947699437,0.2554980595084088,0.128440366972477,0.0260642919200695,0.4234828496042216,0.0240480961923847,0.1126760563380281,0.0062111801242236,0.2142978146705065,0.3520599250936329,0.6421768707482993,0.0160201511335012,0.0294117647058823,0.3468634686346863,0.1290322580645161,0.3987375065754865,0.0743298386590495,0.1,0.0591768539894537,0.1418232521080937,1
TCGA.KL.8343.01A,0.2709677419354839,0.0121212121212121,0.1812080536912751,0.0,0.6666666666666666,0.0063291139240506,0.0,0.0068027210884353,0.0384835362366206,0.0711752187278316,0.0393909301555776,0.4708926261319534,0.0871559633027523,0.0026064291920069,0.1635883905013192,0.0040080160320641,0.0704225352112676,0.0062111801242236,0.0928341521260376,0.8951310861423222,0.5727891156462586,0.0382871536523929,0.0176470588235294,0.0861008610086101,0.0967741935483871,0.004471330878485,0.4764617992341012,0.1333333333333333,0.0284341219793103,0.0015271230329991,1
TCGA.KL.8334.01A,0.6156682027649769,0.0484848484848484,0.3340790454884414,0.1071428571428571,0.2,0.0569620253164556,0.0987202925045703,0.0136054421768707,0.0158509682163575,0.1953180420903286,0.0158887785501489,0.4107373868046572,0.0412844036697247,0.0052128583840139,0.5751978891820579,0.0380761523046092,0.0704225352112676,0.0559006211180124,0.3415212603760799,0.6329588014981273,0.6870748299319728,0.0161209068010075,0.0529411764705882,0.3284132841328414,0.064516129032258,0.2782745923198316,0.3622524954485529,0.1,0.1447942651441202,0.3977159551158622,1
TCGA.KM.8639.01A,1.0,0.0181818181818181,0.4381058911260253,0.0178571428571428,0.0666666666666666,0.0189873417721519,0.0109689213893967,0.3265306122448979,0.0566222730615246,0.309056514542445,0.0562727573651108,0.6875808538163002,0.0045871559633027,0.1211989574283231,0.9366754617414248,0.0100200400801603,0.1690140845070422,0.0186335403726708,0.2017618160257496,0.8764044943820225,0.1564625850340135,0.0586397984886649,1.0,0.2890528905289053,0.032258064516129,0.0310362966859547,0.478001130014439,0.0333333333333333,0.0705081524405674,0.7659517960294802,1
TCGA.KL.8336.01A,0.512442396313364,0.006060606060606,0.7457121551081283,0.0178571428571428,0.3333333333333333,0.0063291139240506,0.0036563071297989,0.0272108843537414,0.0246752185636081,0.3896902340978954,0.0238331678252234,0.148124191461837,0.1697247706422018,0.0004344048653344,0.4874670184696569,0.0200400801603206,0.0985915492957746,0.0062111801242236,0.6730476029137726,1.0,0.6108843537414966,0.0249874055415617,0.1235294117647058,0.5707257072570725,0.064516129032258,0.3074697527617043,0.2077518990520434,0.1,0.1746435082608987,0.58634884801806,1
TCGA.KO.8403.01A,0.4119815668202765,0.006060606060606,0.2326621923937359,0.0357142857142857,0.4,0.0063291139240506,0.0109689213893967,0.0272108843537414,0.0122559032600702,0.1709624024592101,0.0122476001324064,0.2542043984476068,0.1238532110091743,0.0403996524761077,0.2823218997361477,0.0060120240480961,0.0845070422535211,0.0062111801242236,0.2700321870235473,0.4569288389513108,0.5170068027210885,0.0122921914357682,0.0411764705882352,0.3542435424354244,0.2258064516129032,0.2351394003156233,0.1360436938916441,0.1333333333333333,0.0917995279486424,0.3254763959896422,1
TCGA.KN.8433.01A,0.0534562211981566,0.0181818181818181,0.0771812080536912,0.0178571428571428,0.0666666666666666,0.0189873417721519,0.0109689213893967,0.0272108843537414,0.0574393332788626,0.0926933081106644,0.0531281032770605,0.2063389391979301,0.2110091743119266,0.0026064291920069,0.0428759894459102,0.0220440881763527,0.1408450704225352,0.0186335403726708,0.1838048449940708,0.8202247191011236,0.4952380952380952,0.0554156171284634,0.0352941176470588,0.2410824108241082,0.1935483870967742,0.2461862177801157,0.5246029254818255,0.2333333333333333,0.0816664342562608,0.0017263129938251,1
TCGA.KM.8440.01A,0.3557603686635944,0.0242424242424242,0.2829977628635347,0.0357142857142857,0.2,0.0189873417721519,0.0310786106032906,0.0136054421768707,0.0093961924993872,0.188460628990305,0.0094339622641509,0.2516170763260026,0.091743119266055,0.0008688097306689,0.2704485488126649,0.0120240480961923,0.0422535211267605,0.0186335403726708,0.3433847196340843,0.2883895131086142,0.5768707482993197,0.0094710327455919,0.0352941176470588,0.1918819188191882,0.032258064516129,0.2112046291425565,0.5658584970807959,0.0,0.0103448453954333,0.1531770798751743,1
TCGA.KL.8333.01A,0.2838709677419355,0.006060606060606,0.2822520507084265,0.0178571428571428,0.0,0.0063291139240506,0.0018281535648994,0.0612244897959183,0.0907753901462537,0.1837313785764956,0.0824230387288977,0.0698576972833118,0.0275229357798165,0.0030408340573414,0.2242744063324538,0.0300601202404809,0.3098591549295774,0.0124223602484472,0.2488565136371336,0.5393258426966292,0.3142857142857143,0.0882619647355163,0.0235294117647058,0.2189421894218942,0.0967741935483871,0.2201472908995265,0.1611149475798857,0.1666666666666666,0.167353568532664,0.3483168448310205,1
TCGA.KL.8339.01A,0.376036866359447,0.0242424242424242,0.3005219985085756,0.0535714285714285,0.6666666666666666,0.0253164556962025,0.0347349177330895,0.0068027210884353,0.0165046163902279,0.2147079687869472,0.0160542866600463,0.1979301423027167,0.1697247706422018,0.0008688097306689,0.4729551451187335,0.0160320641282565,0.0845070422535211,0.0248447204968944,0.2051499237675758,0.2883895131086142,0.6326530612244898,0.0165239294710327,0.0529411764705882,0.1451414514145141,0.064516129032258,0.0021041557075223,0.1875271517358277,0.0666666666666666,0.0874353769955015,0.1230993957904521,1
TCGA.KL.8335.01A,0.5714285714285714,0.0181818181818181,0.4977628635346755,0.0357142857142857,0.1333333333333333,0.0253164556962025,0.0201096892138939,0.1632653061224489,0.1154506087098619,0.3494916055805154,0.1209864283349884,0.1474773609314359,0.110091743119266,0.0026064291920069,0.5052770448548813,0.0160320641282565,0.1971830985915493,0.0186335403726708,0.2046417076063018,0.50187265917603,0.5795918367346938,0.1202015113350126,0.0294117647058823,0.2066420664206642,0.1612903225806451,0.3124671225670699,0.2375215016636323,0.1333333333333333,0.2351166958470843,0.3697629639466171,1
TCGA.KO.8407.01A,0.5050691244239631,0.0484848484848484,0.3769574944071588,0.0892857142857142,0.4,0.0569620253164556,0.0621572212065813,0.0068027210884353,0.0133997875643434,0.2797351619768266,0.0109235352532274,0.3738680465717982,0.1422018348623853,0.0529973935708079,0.408311345646438,0.0140280561122244,0.0845070422535211,0.0496894409937888,0.1971878705742842,0.3295880149812734,0.9537414965986396,0.0123929471032745,0.0470588235294117,0.2632226322263223,0.0967741935483871,0.1888479747501315,0.2809215895536442,0.1,0.0463916993332403,0.3505743310537149,1
TCGA.KO.8408.01A,0.3953917050691244,0.0545454545454545,0.1237882177479492,0.1071428571428571,0.4,0.050632911392405,0.0767824497257769,0.0816326530612245,0.0545796225181795,0.0749586190588791,0.0508109897384971,0.2076326002587322,0.3532110091743119,0.0013032145960034,0.2579155672823219,0.0260521042084168,0.0704225352112676,0.0683229813664596,0.1201084194477384,0.3258426966292135,0.3782312925170067,0.051889168765743,0.0176470588235294,0.1340713407134071,0.3225806451612903,0.0318253550762756,0.5424044196120283,0.3666666666666666,0.0621517071835474,0.0150056437155567,1
TCGA.KN.8424.01A,0.5050691244239631,0.0121212121212121,0.2248322147651006,0.0714285714285714,0.2,0.0126582278481012,0.0274223034734917,0.0204081632653061,0.0067815998039055,0.1520454008039725,0.0054617676266137,0.1739974126778784,0.0688073394495412,0.0152041702867072,0.4155672823218997,0.0040080160320641,0.0,0.0124223602484472,0.2832458072166695,0.4756554307116105,0.5142857142857143,0.0065491183879093,0.0941176470588235,0.2915129151291513,0.032258064516129,0.4387164650184113,0.2489095360662941,0.0333333333333333,0.1217882173088941,0.3252772060288162,1
TCGA.KN.8426.01A,0.7576036866359447,0.0424242424242424,0.1648023862788963,0.1071428571428571,0.6,0.0443037974683544,0.0694698354661791,0.0204081632653061,0.0078437780864449,0.1042799716244975,0.0069513406156901,0.1642949547218629,0.036697247706422,0.0008688097306689,0.4940633245382586,0.0060120240480961,0.0,0.0372670807453416,0.3506691512790106,0.8277153558052435,0.6938775510204082,0.0077581863979848,0.0764705882352941,0.6555965559655597,0.032258064516129,0.4684376643871646,0.3252407558541025,0.0333333333333333,0.0724810585519282,0.1883673062877631,1
TCGA.KO.8417.01A,0.5105990783410138,0.006060606060606,0.1621923937360179,0.0357142857142857,0.2666666666666666,0.0063291139240506,0.0109689213893967,0.0,0.0098047226080562,0.1104279971624497,0.0084409136047666,0.3098318240620958,0.0871559633027523,0.0039096437880104,0.3364116094986807,0.0100200400801603,0.0422535211267605,0.0062111801242236,0.0880908012874809,0.1235955056179775,0.7673469387755102,0.009168765743073,0.0235294117647058,0.0897908979089791,0.032258064516129,0.0194634402945817,0.6364090652269445,0.0333333333333333,0.0092860868801743,0.3524334373547573,1
TCGA.KL.8341.01A,0.6073732718894008,0.103030303030303,0.5082028337061895,0.1785714285714285,0.9333333333333332,0.1012658227848101,0.129798903107861,0.0136054421768707,0.0176485006945011,0.2754788366043982,0.0167163190996358,0.4379042690815006,0.2981651376146789,0.0013032145960034,0.6088390501319261,0.0160320641282565,0.0845070422535211,0.1055900621118012,0.486024055564967,0.4157303370786517,0.5904761904761905,0.0172292191435768,0.0764705882352941,0.4218942189421894,0.032258064516129,0.672277748553393,0.0345307301148848,0.1,0.0793139244821121,0.4485093951264857,1
TCGA.KN.8419.01A,0.8018433179723502,0.006060606060606,0.0596569724086502,0.0,1.0,0.0,0.0,0.0068027210884353,0.021406977694256,0.0470560416174036,0.0220125786163522,0.3014230271668823,0.0045871559633027,0.0034752389226759,0.4544854881266491,0.0260521042084168,0.1408450704225352,0.0062111801242236,0.1224800948670167,0.8951310861423222,0.7292517006802721,0.0216624685138539,0.0058823529411764,0.1340713407134071,0.032258064516129,0.0031562335612835,0.31982924226254,0.0666666666666666,0.0740072202166065,0.3397516765155036,1
TCGA.KL.8328.01A,0.0239631336405529,0.0121212121212121,0.4079045488441461,0.0357142857142857,0.4666666666666667,0.0063291139240506,0.016453382084095,0.0136054421768707,0.01977285725958,0.2409553085835895,0.0187024164184045,0.4042690815006468,0.2385321100917431,0.0030408340573414,0.0164907651715039,0.0160320641282565,0.056338028169014,0.0186335403726708,0.1277316618668473,0.2322097378277153,0.6625850340136055,0.0192443324937027,0.0176470588235294,0.1439114391143911,0.032258064516129,0.3966333508679642,0.0576985372590872,0.0666666666666666,0.068948420383942,0.4258017395923246,1
TCGA.KO.8413.01A,0.5852534562211981,0.0545454545454545,0.0928411633109619,0.125,0.5333333333333333,0.050632911392405,0.1188299817184643,0.0136054421768707,0.0245118065201405,0.0801607945140695,0.023667659715326,0.2632600258732212,0.0045871559633027,0.0030408340573414,0.3660949868073878,0.0060120240480961,0.0845070422535211,0.0559006211180124,0.1804167372522446,0.4307116104868914,0.4054421768707482,0.0245843828715365,0.0235294117647058,0.2214022140221402,0.064516129032258,0.5941609679116254,0.5863745370079728,0.0666666666666666,0.105565970984852,0.2509793506407277,1
TCGA.KO.8405.01A,0.3870967741935484,0.0242424242424242,0.3489932885906039,0.0357142857142857,0.2666666666666666,0.0189873417721519,0.0237659963436928,0.0476190476190476,0.0736171255821554,0.2797351619768266,0.0700099304865938,0.2393272962483829,0.091743119266055,0.0069504778453518,0.2275725593667546,0.0080160320641282,0.2112676056338028,0.0186335403726708,0.4426562764695917,0.6853932584269663,0.3564625850340135,0.0730478589420655,0.0352941176470588,0.4071340713407134,0.064516129032258,0.4300368227248816,0.1648314395128382,0.1666666666666666,0.4023902119066433,0.1100856516831551,1
TCGA.KM.8477.01A,0.5834101382488479,0.006060606060606,0.2669649515287099,0.0178571428571428,0.4,0.0063291139240506,0.0,0.0272108843537414,0.0212435656507884,0.1423504374556632,0.0216815623965574,0.1727037516170763,0.0,0.0008688097306689,0.4393139841688654,0.0160320641282565,0.0704225352112676,0.0124223602484472,0.0120277824834829,0.4681647940074906,0.3170068027210884,0.0204534005037783,0.0117647058823529,0.034440344403444,0.0967741935483871,0.0149921094160967,0.3432757863017138,0.1,0.0810389261606317,0.3955912622003851,1
TCGA.KN.8421.01A,0.0949308755760368,0.0121212121212121,0.3806860551826994,0.0178571428571428,0.2,0.0063291139240506,0.0201096892138939,0.0,0.0052291853909633,0.2012296051075904,0.0047997351870241,0.3874514877102199,0.0596330275229357,0.0017376194613379,0.0824538258575197,0.0040080160320641,0.056338028169014,0.0124223602484472,0.1583940369303743,0.0786516853932584,0.473469387755102,0.0046347607052896,0.0529411764705882,0.2226322263222632,0.032258064516129,0.0026301946344029,0.67957310565635,0.0333333333333333,0.0150033828625731,0.017661509859903,1
TCGA.KL.8344.01A,0.0470046082949308,0.006060606060606,0.5779269202087993,0.0178571428571428,0.4666666666666667,0.0063291139240506,0.0018281535648994,0.0,0.0261459269548165,0.3000709387562071,0.0273088381330685,0.2205692108667529,0.0779816513761468,0.0043440486533449,0.0441952506596306,0.0140280561122244,0.0845070422535211,0.0062111801242236,0.0984245299000508,0.1760299625468165,0.1224489795918367,0.0269017632241813,0.0117647058823529,0.062730627306273,0.064516129032258,0.0,0.2798618871241132,0.1,0.1509376468704648,0.0162007834805125,1
TCGA.KO.8404.01A,0.0,0.0242424242424242,0.0596569724086502,0.0714285714285714,0.6666666666666666,0.0316455696202531,0.0420475319926873,0.1224489795918367,1.0,0.0184440766138567,1.0,0.0,0.0045871559633027,0.0091225021720243,0.0,0.0701402805611222,0.2535211267605634,0.0124223602484472,0.730137218363544,0.3558052434456928,0.0979591836734693,1.0,0.0352941176470588,0.8511685116851169,0.0,0.0113098369279326,0.0505066231401845,0.0,1.0,0.0008631564969125,1
TCGA.KN.8428.01A,0.9327188940092164,0.0484848484848484,0.2706935123042505,0.0714285714285714,0.4,0.050632911392405,0.0420475319926873,0.8299319727891156,0.0896315058419805,0.2225112319697327,0.0873882820258192,0.3266494178525227,0.5,0.0013032145960034,0.5976253298153034,0.0080160320641282,0.619718309859155,0.0559006211180124,1.0,0.7303370786516854,0.3918367346938775,0.0890680100755667,0.0529411764705882,1.0,0.1290322580645161,0.208048395581273,0.1212405047397827,0.1,0.2304633230556287,0.2982537680100923,1
TCGA.KM.8439.01A,0.823963133640553,0.006060606060606,0.0454884414615958,0.0178571428571428,0.6,0.0063291139240506,0.0,0.1496598639455782,0.0122559032600702,0.0037834003310475,0.0110890433631247,0.1759379042690815,0.0045871559633027,0.7098175499565594,0.4617414248021108,0.0360721442885771,0.056338028169014,0.0062111801242236,0.0152464848382178,0.4569288389513108,0.2843537414965986,0.0121914357682619,0.8117647058823529,0.027060270602706,0.0,0.0023671751709626,1.0,0.0333333333333333,0.0311972234703521,0.1639997344133855,1
TCGA.KO.8411.01A,0.4635944700460829,0.0181818181818181,0.1409395973154362,0.0357142857142857,0.2666666666666666,0.0253164556962025,0.0511882998171846,0.0068027210884353,0.0136449056295448,0.0733033814140458,0.012909632571996,0.4107373868046572,0.2339449541284403,0.0373588184187662,0.3964379947229551,0.002004008016032,0.0845070422535211,0.0124223602484472,0.1333220396408606,0.1610486891385767,0.7142857142857143,0.0144080604534005,0.0352941176470588,0.1377613776137761,0.032258064516129,0.0028932140978432,0.4267512084876639,0.0333333333333333,0.0059032243070296,0.4539539207223956,1
TCGA.KN.8429.01A,0.4027649769585253,0.0484848484848484,0.2844891871737509,0.1428571428571428,0.3333333333333333,0.0569620253164556,0.1115173674588665,0.0272108843537414,0.010294958738459,0.2525419720974225,0.0092684541542535,0.3764553686934024,0.091743119266055,0.0008688097306689,0.3555408970976253,0.0380761523046092,0.0422535211267605,0.0745341614906832,0.2469930543791292,0.3895131086142321,0.5836734693877551,0.0104785894206549,0.0294117647058823,0.2250922509225092,0.032258064516129,0.4986849026827984,0.3291154498085253,0.0333333333333333,0.1008790278014492,0.329592988513379,1
TCGA.KL.8345.01A,0.4847926267281106,0.0242424242424242,0.0745712155108128,0.0357142857142857,0.0666666666666666,0.0189873417721519,0.016453382084095,0.0,0.0114388430427322,0.0248285646724994,0.0114200595829195,0.3855109961190169,0.0825688073394495,0.0060816681146828,0.4399736147757255,0.0040080160320641,0.0985915492957746,0.0186335403726708,0.1985431136710147,0.2584269662921348,0.6394557823129252,0.0119899244332493,0.088235294117647,0.1808118081180812,0.064516129032258,0.0589163598106259,0.3734923724025362,0.0333333333333333,0.0306626795370384,0.4481110152048337,1
TCGA.KM.8443.01A,0.3990783410138249,0.0121212121212121,0.1036539895600298,0.0714285714285714,0.1333333333333333,0.0189873417721519,0.0402193784277879,0.0,0.0,0.0749586190588791,0.0,0.2936610608020699,0.0963302752293578,0.0008688097306689,0.3726912928759894,0.002004008016032,0.028169014084507,0.0186335403726708,0.1251905810604777,0.1423220973782771,0.5687074829931973,0.0,0.0294117647058823,0.1291512915129151,0.032258064516129,0.2338243029984218,0.4680293803754158,0.0333333333333333,0.0154682036741502,0.0,1
TCGA.KN.8427.01A,0.0682027649769585,0.0,0.0417598806860551,0.0178571428571428,0.5333333333333333,0.0063291139240506,0.0036563071297989,0.0204081632653061,0.2021406977694256,0.0255379522345708,0.1962926183382985,0.2470892626131953,0.0,0.0026064291920069,0.0415567282321899,0.0040080160320641,0.3098591549295774,0.0,0.656276469591733,0.2921348314606742,0.3469387755102041,0.1978841309823677,0.0588235294117647,0.921279212792128,0.0967741935483871,0.0163072067332982,0.1186540272459037,0.1,0.7190184017394627,0.0086979616227342,1
TCGA.KL.8324.01A,0.5778801843317972,0.0242424242424242,0.0794183445190156,0.0357142857142857,0.4,0.0253164556962025,0.0329067641681901,0.0136054421768707,0.0113571370209984,0.1045164341451879,0.01075802714333,0.2723156532988357,0.1192660550458715,0.0008688097306689,0.3456464379947229,0.0220440881763527,0.0422535211267605,0.031055900621118,0.1402676605116042,0.1872659176029962,0.5047619047619047,0.0109823677581863,0.0,0.1574415744157442,0.032258064516129,1.0,0.734305982798669,0.0666666666666666,0.0149104187002577,0.4600624128543922,1
TCGA.KO.8415.01A,0.7557603686635944,0.0181818181818181,0.0906040268456375,0.0178571428571428,0.9333333333333332,0.0126582278481012,0.0109689213893967,0.0272108843537414,0.0183021488683715,0.0655001182312603,0.0175438596491228,0.2981888745148771,0.055045871559633,0.0013032145960034,0.5158311345646438,0.0080160320641282,0.0704225352112676,0.0062111801242236,0.6279857699474843,0.8352059925093633,0.4965986394557822,0.0178337531486146,0.1294117647058823,0.6900369003690037,0.064516129032258,0.1028406102051551,0.1410634691443279,0.0666666666666666,0.1241278153938323,0.596640329327402,1
TCGA.KN.8436.01A,0.0147465437788018,0.0303030303030303,0.1032811334824757,0.0535714285714285,0.6,0.0316455696202531,0.0511882998171846,0.0,0.0044121251736252,0.0532040671553558,0.0039721946375372,0.3033635187580853,1.0,0.0043440486533449,0.012532981530343,0.002004008016032,0.0704225352112676,0.0372670807453416,0.1138404201253599,0.1161048689138576,0.3183673469387755,0.004433249370277,0.0941176470588235,0.1094710947109471,0.064516129032258,0.0060494476591267,0.36432921087325,0.0333333333333333,0.0305800447260914,0.0379788858641524,1
TCGA.KL.8331.01A,0.6285714285714286,0.0363636363636363,0.2293064876957494,0.0178571428571428,0.2,0.0443037974683544,0.0475319926873857,0.0204081632653061,0.0150339079990195,0.1662331520454008,0.0142336974511751,0.2736093143596378,0.0963302752293578,0.0017376194613379,0.5474934036939314,0.0080160320641282,0.0704225352112676,0.031055900621118,0.2541080806369642,0.2247191011235955,0.8517006802721089,0.0161209068010075,0.0588235294117647,0.2004920049200492,0.0967741935483871,0.0728563913729616,0.3370431288844246,0.1666666666666666,0.0536713097101067,0.1428855985658323,1
TCGA.KM.8442.01A,0.6423963133640552,0.0121212121212121,0.407158836689038,0.0535714285714285,0.2,0.0126582278481012,0.0127970749542961,0.0136054421768707,0.011929079173135,0.4008039725703475,0.0135716650115855,0.1875808538163001,0.1055045871559633,0.0004344048653344,0.4379947229551451,0.0060120240480961,0.0422535211267605,0.0124223602484472,0.1705912248009486,0.1947565543071161,0.3918367346938775,0.0119899244332493,0.0058823529411764,0.2214022140221402,0.064516129032258,0.4302998421883219,0.5955854102580199,0.0666666666666666,0.1152600672440774,0.1206427196069318,1
TCGA.KN.8418.01A,0.4838709677419355,0.0303030303030303,0.2580164056674123,0.1071428571428571,0.4666666666666667,0.0443037974683544,0.0877513711151736,0.0136054421768707,0.0117656671296674,0.1825490659730432,0.0109235352532274,0.2833117723156533,0.055045871559633,0.0008688097306689,0.3489445910290237,0.0040080160320641,0.028169014084507,0.0434782608695652,0.0772488565136371,0.2621722846441947,0.7360544217687075,0.0113853904282115,0.0058823529411764,0.0971709717097171,0.032258064516129,0.1099421357180431,0.5113566451126875,0.0666666666666666,0.0254850921636375,0.3106035455813027,1
TCGA.KL.8337.01A,0.4774193548387097,0.0545454545454545,0.3090976882923191,0.1607142857142857,0.2,0.0569620253164556,0.1151736745886654,0.0068027210884353,0.0069450118473731,0.3135493024355639,0.0062893081761006,0.3266494178525227,0.1009174311926605,0.0004344048653344,0.4432717678100263,0.0060120240480961,0.028169014084507,0.062111801242236,0.1453498221243435,0.2996254681647939,0.5428571428571428,0.0069521410579345,0.0294117647058823,0.2029520295202952,0.032258064516129,0.0639137296159915,0.4839023165296,0.0333333333333333,0.0357912024914395,0.3792576854126552,1
