,CLDN10,ADH1C,WNK4,KCNJ1,TEK,CLDN19,TMEM178A,AQP6,FLRT1,MTURN,PEBP1,ATP1A1,PAQR7,MAP6,HSPA2,CLDN14,PTGER1,IRX2,HS6ST2,JPH4,WNT9B,AIF1L,TMEM45B,ACPP,ABCA4,ERVMER34-1,KCNJ10,DUSP9,AFAP1L2,SLC12A1,label
TCGA.CJ.6032.01A,0.1720619888075764,0.0002108370229812,0.0267810089589421,0.0002791126644337,0.2189776899181022,0.012094620373903,0.0052457742374198,0.0001376557230366,0.0018613308515588,0.0561509885136,0.1606650088986178,0.061170647348784,0.2824948107146387,0.0494117647058823,0.0083740767710392,0.0029235017053759,0.0001438848920863,0.0075640031031807,0.0011095084877399,0.1284490960989533,0.0025984409354387,0.0461705218975577,0.0124111957545151,0.0031467013888888,0.0010532185118641,0.0012353304508956,0.0009472143287694,0.0005802707930367,0.0574587574587574,1.5743050516586734e-05,1
TCGA.B2.5639.01A,0.0535514421007318,0.0006325110689437,0.0053178747664446,0.0045386146303577,0.026659135837334,0.0314383822968332,0.0073829415193316,0.0013421432996076,0.0009306654257794,0.0161407404244416,0.0941145100179212,0.0324060204980164,0.0524859147968765,0.0111764705882352,0.0039269738895246,0.0024362514211466,0.0014388489208633,0.0038789759503491,0.0031066237656718,0.027592768791627,0.0007995202878273,0.032254132251826,0.0062483951039972,0.0055338541666666,0.0002478161204386,0.0014412188593782,0.0030138637733574,0.0034042553191489,0.0041418041418041,0.0025131633370114,1
TCGA.CJ.4903.01A,0.1186827378390012,0.000685220324689,0.0234753030230441,0.000533954662395,0.1661677492233832,0.0014116749332315,0.0256460073829415,0.0003785532383508,0.0293159609120521,0.0649899654126991,0.3662199787921444,0.0446544477427671,0.1541959078778293,0.038235294117647,0.0060464995318839,0.0019490011369173,0.0004316546762589,0.0116369278510473,0.0003328525463219,0.1094196003805899,0.0029982010793523,0.0609270344977547,0.0066763673713943,0.0056423611111111,0.0005575862709869,0.0002058884084826,0.0021527598381124,0.0002707930367504,0.0439803439803439,0.0001259444041326,1
TCGA.B0.4811.01A,0.096297890658631,0.0009487666034155,0.0801993005317874,0.0013470219892238,0.037560011296244,0.0059519267455169,0.1086069555080629,0.0012733154380893,0.009771986970684,0.024680814723088,0.2631634431139581,0.0153031582196319,0.1028961154492438,0.0355882352941176,0.0040309996879226,0.0051973363651128,0.0034532374100719,0.0116369278510473,0.0062132475313436,0.0799238820171265,0.0053967619428342,0.0084078187442962,0.0087306342549002,0.0026041666666666,0.0018586209032897,0.0035001029442042,0.0031430293636441,0.0058027079303675,0.0464724464724464,0.0015356630185725,1
TCGA.B4.5844.01A,0.0537236332328885,0.0005798018131983,0.003449432280937,0.0016261346536575,0.2764190906523581,0.0002289202594429,0.0042743345638235,0.000206483584555,0.0023266635644485,0.0449421409966266,0.1831006877050247,0.0291504398267926,0.126322032222991,0.0323529411764705,0.0126261312805575,0.0040604190352444,0.0,0.0011636927851047,0.0048818373460556,0.0865842055185537,0.0055966420147911,0.0108688848109064,0.0007703500813147,0.0018446180555555,0.0016417817979059,0.0012353304508956,0.0,0.0,0.0742365742365742,1.7174236927185528e-05,1
TCGA.B4.5832.01A,0.0275936289281102,0.0002108370229812,0.0008144492885545,7.281199941750401e-05,0.081219994351878,0.0,0.0040800466291043,3.441393075917131e-05,0.0,0.0064904564669712,0.033306255077173,0.0087216427462621,0.0169022437481466,0.0076470588235294,0.0111827733277852,0.0014617508526879,0.0,0.0287044220325833,0.0011095084877399,0.0228353948620361,0.0011992804317409,0.008612083933225,0.0010271334417529,0.0032552083333333,0.0,0.0002058884084826,0.0002152759838112,3.868471953578336e-05,0.0222534222534222,1.2880677695389146e-05,1
TCGA.CJ.5679.01A,0.0410245372363323,0.0017394054395951,0.0068030469985148,0.0044900732974127,0.0383507483761649,0.0053033193437619,0.0056343501068583,0.0027531144607337,0.0083759888320148,0.0171655493402792,0.1997507146799288,0.0403923491017366,0.1880003953741227,0.018235294117647,0.0176193696036617,0.006496670456391,0.0015827338129496,0.0040729247478665,0.0046599356485077,0.0142721217887725,0.002198680791525,0.0314535444952178,0.0055636394761619,0.0067274305555555,0.0009912644817545,0.0026765493102738,0.0043055196762249,0.0122630560928433,0.0079326079326079,0.0034062236572251,1
TCGA.CZ.4864.01A,0.1384847180370211,0.0004216740459624,0.00450342547789,0.0003033833309062,0.1523863315447613,0.0003815337657382,0.0163201865164173,0.0002408975153141,0.0204746393671475,0.1430462445023271,0.2567204717817699,0.0452331672068048,0.0916279529504793,0.0455882352941176,0.0050452512223031,0.0131557576741919,0.0,0.0015515903801396,0.0001109508487739,0.1674595623215985,0.0047971217269638,0.0337663535698636,0.0025678336043824,0.0100911458333333,0.0004336782107676,0.0012353304508956,0.0208817704296908,3.868471953578336e-05,0.0575640575640575,6.726576129814331e-05,1
TCGA.B0.5710.01A,0.0468359879466207,0.0001054185114906,0.004359699132851,8.494733265375468e-05,0.2510590228748941,0.0006867607783288,0.0099086846706819,3.441393075917131e-05,0.0013959981386691,0.0135146675776079,0.1233094176521291,0.0342965040805395,0.0563408124938222,0.073235294117647,0.0114948507229792,0.0206269286990417,0.0001438848920863,0.0096974398758727,0.0003328525463219,0.0371075166508087,0.0025984409354387,0.0039831711841121,0.0077035008131473,0.0021701388888888,0.0010532185118641,0.0012353304508956,0.0002583311805734,3.868471953578336e-05,0.0852930852930853,8.157762540413126e-05,1
TCGA.B8.5163.01A,0.0209642703400774,0.0028990090659919,0.0072821348153116,9.708266589000534e-05,0.1698390285230161,0.0011446012972148,0.0237031280357489,6.882786151834262e-05,0.0037226617031177,0.010504291387335,0.0828160559589733,0.0590225768675617,0.2330730453691806,0.0823529411764705,0.0146806407989181,0.0315088517134968,0.0030215827338129,0.0031031807602792,0.0029956729168978,0.0504281636536631,0.0003997601439136,0.0046618587473272,0.0303860309851921,0.0100911458333333,0.002354253144167,0.006176652254478,0.0046069060535606,0.0022050290135396,0.1244998244998245,2.862372821197588e-06,1
TCGA.B0.4819.01A,0.0277227722772277,0.0041640312038794,0.0065155943084367,0.0038469006358914,0.1448743292855125,0.0051507058374666,0.110938410724694,0.0022369054993461,0.0083759888320148,0.0233571032067979,0.0653164745350704,0.0242653667038862,0.0889591776218246,0.0608823529411764,0.0152527826901071,0.0086080883547182,0.0102158273381294,0.0331652443754848,0.0044380339509597,0.247383444338725,0.0049970017989206,0.020307913299311,0.0111272789523238,0.0106336805555555,0.0018586209032897,0.0055589870290302,0.0254456212864892,0.0009671179883945,0.0657423657423657,0.0006268596478422,1
TCGA.A3.3358.01A,0.0927249246663796,0.0022137887413029,0.0106357495328893,0.0038104946361827,0.1575261225642474,0.0043113315528424,0.0246745677093452,0.0003097253768325,0.0013959981386691,0.0243178615653956,0.139289722871618,0.0359577693655419,0.1324503311258278,0.0449999999999999,0.0063065640278789,0.0066590872178008,0.0001438848920863,0.0029092319627618,0.0033285254632197,0.1674595623215985,0.0023985608634819,0.0458476511150573,0.0123256013010356,0.0129123263888888,0.0012081035871383,0.0088532015647519,0.0008611039352449,0.0005802707930367,0.0276237276237276,0.0004536860921598,1
TCGA.B0.4813.01A,0.0091261300043047,0.0003162555344718,0.0058448713649211,0.0015654579874763,0.0087545890991245,0.0002670736360167,0.037497571400816,0.0002408975153141,0.0493252675663099,0.0161620906101883,0.0361339691555924,0.0088805069128607,0.090837204704952,0.0176470588235294,0.0132372828461458,0.0097450056845866,0.0061870503597122,0.0075640031031807,0.0018861644291578,0.0152235965746907,0.0003997601439136,1.6472999107163444e-05,0.0016262946161088,0.0008680555555555,0.0014868967226318,0.0032942145357216,0.0027555325927839,0.000348162475822,0.0235521235521235,3.577966026496985e-05,1
TCGA.B0.5092.01A,0.0383986224709427,0.0009487666034155,0.0049346045130072,0.0002548419979612,0.0312341146568765,0.0055703929797787,0.0359432679230619,0.0008259343382201,0.0069799906933457,0.0204748281310047,0.1149502979641698,0.0159522318145919,0.059009587822477,0.0235294117647058,0.0049282221991053,0.035731687510151,0.0018705035971223,0.0038789759503491,0.0016642627316098,0.0799238820171265,0.0015990405756546,0.0163543935135918,0.0028246169648206,0.0039062499999999,0.0012390806021931,0.0012353304508956,0.0064152243175751,0.0007736943907156,0.0832923832923833,3.2917287443772266e-05,1
TCGA.B0.5709.01A,0.1128712871287128,0.0039004849251528,0.0154745364825372,0.0032765399737876,0.2877718158712228,0.0050743990843189,0.0091315329318049,0.0009635900612567,0.009771986970684,0.0330500875357615,0.1562932141063245,0.0511020634185753,0.0692893150143323,0.1158823529411764,0.0307526266514095,0.0125060906285528,0.0299280575539568,0.0124127230411171,0.0055475424386996,0.4538534728829686,0.0325804517289626,0.0142557334273392,0.0213986133698536,0.0198567708333333,0.001982528963509,0.0035001029442042,0.0111943511581847,0.0003868471953578,0.0878904878904879,0.0005009152437095,1
TCGA.B4.5378.01A,0.1167886353852776,0.0002108370229812,0.0226129449528098,0.0920222319304888,0.4146851171985315,0.0609309423884013,0.2109966971051098,0.0001376557230366,0.0074453234062354,0.163734574490798,0.1369084899634753,0.242451682598473,0.164080260946921,0.0802941176470588,0.0556538021429314,0.0188403443235341,0.0023021582733812,0.0013576415826221,0.0231887273937645,0.3529971455756422,0.0299820107935238,0.0904400596981487,0.0717281520157493,0.0032552083333333,0.0332383371538318,0.1381511220918262,0.0004736071643847,0.000348162475822,0.0838539838539838,8.443999822532885e-05,1
TCGA.G6.A8L6.01A,0.0170038743004735,0.0005798018131983,0.0098213002443347,0.0001820299985437,0.0295961592770403,0.0,0.0192345055372061,0.0001720696537958,0.0023266635644485,0.0124044579187838,0.1153533712428919,0.0089304356509345,0.0536720371651675,0.0367647058823529,0.0018074482471652,0.0055221698879324,0.0005755395683453,0.0219162141194724,0.0003328525463219,0.0066603235014272,0.0011992804317409,0.0012255911335729,0.0022254557904647,0.0024956597222222,0.0005575862709869,0.0006176652254478,0.0002583311805734,0.0001160541586073,0.0272727272727272,0.0012537192956845,1
TCGA.CJ.4908.01A,0.0648730090400344,0.0003689647902171,0.0171513438413261,0.0001820299985437,0.2992375035300763,0.0008012209080503,0.0485719836798134,0.0001032417922775,0.0069799906933457,0.0257269738246722,0.1031681559707554,0.0375997440017429,0.1478699219136107,0.0888235294117647,0.01301622802455,0.0060094201721617,0.0011510791366906,0.0153219550038789,0.0006657050926439,0.0932445290199809,0.0045972416550069,0.0171220352719856,0.0067619618248737,0.0023871527777777,0.0046465522582243,0.0026765493102738,0.0003874967708602,0.0009671179883945,0.1247104247104247,6.583457488754453e-05,1
TCGA.EU.5907.01A,0.1303917348256565,0.0,0.002251712738945,1.2135333236250668e-05,0.0172267720982773,0.0058374666157954,0.0,0.0003785532383508,0.0037226617031177,0.0047397412357487,0.0726958160993668,0.0217700645442414,0.1005238707126618,0.0044117647058823,0.010103505669406,0.0074711710248497,0.0,0.0025213343677269,0.0,0.0066603235014272,0.0009994003597841,0.0334500719870061,0.0077035008131473,0.0009765625,9.293104516448796e-05,0.0016471072678608,0.0014638766899164,0.0004255319148936,0.0024570024570024,1.431186410598794e-06,1
TCGA.A3.A8OW.01A,0.0690486439948342,0.0005798018131983,0.0074737699420303,0.0018324353186738,0.3029652640497035,0.0003433803891644,0.0240917039051874,0.0001376557230366,0.0107026523964634,0.0257910243819121,0.2337390937672468,0.0364468440498561,0.1152515567856083,0.1005882352941176,0.0039139706647248,0.0024362514211466,0.0,0.0025213343677269,0.0003328525463219,0.0342530922930542,0.0063961623026184,0.0114652073785857,0.0015407001626294,0.0028211805555555,0.0009912644817545,0.0002058884084826,0.0001722207870489,3.868471953578336e-05,0.0789048789048789,0.0001087701672055,1
TCGA.CJ.5683.01A,0.0694360740421868,0.0053236348302761,0.0321467925070665,0.0211640211640211,0.1186670432081333,0.0185043876383059,0.0213716728191179,0.0038887741757863,0.0316426244765007,0.0513258465348648,0.3334594229230874,0.0485965485625062,0.1533063161016111,0.0541176470588235,0.0115728700717778,0.0077960045476693,0.0028776978417266,0.0351047323506594,0.0357261733052257,0.0637488106565176,0.0147911253248051,0.0398745416387998,0.0190875631259094,0.0432942708333333,0.0036862647915246,0.0100885320156475,0.0337552742616033,0.0418568665377176,0.0551070551070551,0.0236832727225888,1
TCGA.B4.5836.01A,0.0959104606112785,0.0017921146953405,0.0018205337038279,0.0011892626571525,0.278170008472183,0.0019839755818389,0.0058286380415776,0.0002753114460733,0.0023266635644485,0.044088133566762,0.1911745555341961,0.0471236507893279,0.1360086982307007,0.0426470588235294,0.0134583376677416,0.0035731687510151,0.0,0.0032971295577967,0.0014423610340619,0.1531874405328259,0.0051968818708774,0.046789906663987,0.0010271334417529,0.0048828125,0.001270057617248,0.0,0.0006027727546714,0.0001160541586073,0.0883818883818883,4.007321949676624e-05,1
TCGA.BP.5185.01A,0.0442531209642703,5.270925574530888e-05,0.0033536147175777,7.281199941750401e-05,0.0186952838181304,7.630675314765356e-05,0.0069943656498931,0.0001032417922775,0.0060493252675663,0.0182757589991032,0.1412430779915788,0.0069105912470383,0.0988435306909162,0.0176470588235294,0.0040309996879226,0.006496670456391,0.0007194244604316,0.0005818463925523,0.0002219016975479,0.0152235965746907,0.0003997601439136,0.0063783452542936,0.0344089702987246,0.0,0.0001858620903289,0.0002058884084826,0.0002152759838112,0.0001547388781431,0.0087048087048087,8.587118463592764e-06,1
TCGA.DV.5573.01A,0.0617305208781747,0.0059561458992199,0.0207924112489819,0.0309450997524392,0.1181587122281841,0.0069057611598626,0.1089955313775014,0.0270837635074678,0.0181479758026989,0.0666125795294419,0.1905730461797955,0.0595139210399702,0.1809825046950677,0.1147058823529411,0.0170342244876729,0.0115315900600942,0.0060431654676258,0.0277346780449961,0.014756462886941,0.0941960038058991,0.0105936438137117,0.0811328152026014,0.0704442352135581,0.0450303819444444,0.0015178737376866,0.0199711756228124,0.0371996900025833,0.0143520309477756,0.0484029484029484,0.0045397232944193,1
TCGA.A3.3387.01A,0.0754197158846319,0.0007906388361796,0.0176304316581229,0.0005582253288675,0.1352160406664783,0.0014116749332315,0.0196230814066446,6.882786151834262e-05,0.0041879944160074,0.0365301678124599,0.1665250742585002,0.0727291502128779,0.0937036670949886,0.0576470588235294,0.0092712992822219,0.0058470034107519,0.0018705035971223,0.0058184639255236,0.0025518695218018,0.1360608943862988,0.003397961223266,0.0336444533764706,0.003937344860053,0.0143229166666666,0.0013320116473576,0.0018529956763434,0.0008180487384827,0.0003868471953578,0.0399789399789399,0.0004794474475505,1
TCGA.CZ.5456.01A,0.0372793801119242,0.0019502424625764,0.0155224452642169,0.00048541332945,0.0383507483761649,0.0016024418161007,0.0106858364095589,0.0007915204074609,0.0023266635644485,0.0048678423502284,0.1688318936382634,0.0564103960710622,0.1980824355045962,0.0635294117647058,0.0086991573910329,0.0159168426181581,0.0007194244604316,0.0075640031031807,0.0017752135803838,0.0294957183634633,0.0069958025184889,0.0124239359266226,0.0012839168021912,0.0054253472222222,0.0004336782107676,0.004117768169652,0.0027555325927839,0.0013539651837524,0.0062829062829062,0.0002762189772455,1
TCGA.B4.5835.01A,0.0281962978906586,0.0014231499051233,0.0103962056244909,0.0026940439784476,0.0186952838181304,0.0006867607783288,0.016125898581698,0.005437401059949,0.0027919962773382,0.0131944147914086,0.1737183820018479,0.0335952322594115,0.1102105367203716,0.0541176470588235,0.0095053573286174,0.0425531914893617,0.0028776978417266,0.0062063615205585,0.0063241983801176,0.0361560418648905,0.0009994003597841,0.0039403413864334,0.003937344860053,0.0055338541666666,0.0007434483613159,0.0102944204241301,0.0053818995952811,0.0018181818181818,0.0041769041769041,0.0006468962575906,1
TCGA.AK.3461.01A,0.0518295307791648,0.0023192072527935,0.0132707325252718,0.005084704625989,0.1569048291443095,0.0032048836322014,0.026811734991257,0.0029251841145295,0.0139599813866914,0.0384516845296554,0.1162773392202702,0.0478067667057018,0.0797667292675694,0.0670588235294117,0.0075548736086549,0.0040604190352444,0.0002877697841726,0.0193948797517455,0.0014423610340619,0.1160799238820171,0.0069958025184889,0.0141404224335891,0.0101857399640503,0.0184461805555555,0.0021993680688928,0.0080296479308214,0.0034874709377421,0.0015473887814313,0.0451737451737451,0.0027621897724556,1
TCGA.B0.5083.01A,0.0231597072750753,0.0227703984819734,0.0040722464427729,0.006152613950779,0.0929116068907088,0.0042350247996947,0.0064115018457353,0.0109780439121756,0.0623545835272219,0.0853366924292241,0.0890853957249427,0.1052384324191835,0.0697835326677868,0.1085294117647058,0.0477738479142827,0.0034107519896053,0.0028776978417266,0.0269588828549263,0.0023299678242538,0.1693625118934348,0.0045972416550069,0.0064211750519723,0.0047076949413678,0.0310329861111111,0.0005575862709869,0.0024706609017912,0.0026694221992594,0.0010444874274661,0.0189540189540189,0.001897753180454,1
TCGA.CZ.5458.01A,0.0996986655187257,0.0001054185114906,0.0008144492885545,0.0005946313285762,0.2344535441965546,0.0396795116367798,0.039829026617447,0.0002408975153141,0.0009306654257794,0.0361031640975276,0.1819100712509534,0.0520098586562814,0.1781160423050311,0.0708823529411764,0.0173202954332674,0.0063342536949813,0.0002877697841726,0.0013576415826221,0.0006657050926439,0.1569933396764986,0.0049970017989206,0.0312591631057533,0.0028246169648206,0.0044487847222222,0.0033145406108667,0.021206506073708,0.0002152759838112,0.0002707930367504,0.0529659529659529,0.0004021633813782,1
TCGA.B0.4696.01A,0.0007748600947051,5.270925574530888e-05,0.0003353614717577,3.640599970875201e-05,0.0098842134990115,0.0008012209080503,0.4297649115989898,0.0010324179227751,0.009771986970684,0.009671634143217,0.0184049460191862,0.0336043102117886,0.0596026490066225,0.0,0.0244720690731301,0.0009745005684586,0.0018705035971223,0.0001939487975174,0.0003328525463219,0.0066603235014272,0.0001998800719568,6.918659625008647e-05,0.0011983223487118,0.0,0.0147140821510439,0.018118179946469,0.0001722207870489,0.0,0.032011232011232,1.860542333778432e-05,1
TCGA.B8.A8YJ.01A,0.0203185535944898,0.0002635462787265,0.0005749053801561,0.0004004659967962,0.2573284382942671,7.630675314765356e-05,0.0305032057509228,3.441393075917131e-05,0.0069799906933457,0.036636918741193,0.0320970352410068,0.024349337763374,0.0577246219234951,0.1541176470588235,0.0165140954956829,0.0074711710248497,0.0043165467625899,0.0283165244375484,0.0004438033950959,0.1588962892483349,0.0101938836697981,0.0075676957898308,0.0028246169648206,0.0015190972222222,0.0026330462796604,0.0026765493102738,0.0006458279514337,3.868471953578336e-05,0.0504738504738504,7.871525258293368e-05,1
TCGA.CW.5587.01A,0.1277658200602669,0.0015812776723592,0.0035452498442964,0.0019295179845638,0.2692459757130754,0.0056848531095001,0.0093258208665241,0.0010668318535343,0.0051186598417868,0.0827746701396302,0.1658367491209902,0.058589104641557,0.1300780863892458,0.0661764705882353,0.0045251222303131,0.0024362514211466,0.0012949640287769,0.0011636927851047,0.0023299678242538,0.1874405328258801,0.0163901659004597,0.0369917667950462,0.0043653171274501,0.0081380208333333,0.000712471346261,0.0014412188593782,0.026263670024972,0.0025918762088974,0.0738855738855738,0.0009359959125316,1
TCGA.AK.3454.01A,0.0095996556177356,0.0014758591608686,0.0406745556460499,2.4270666472501336e-05,0.0406664783959333,0.0003815337657382,0.0213716728191179,0.0,0.003257328990228,0.0007259063153849,0.0158872883090145,0.0026473578619606,0.0136404072353464,0.0114705882352941,0.0071647768646624,0.0011369173298684,0.0008633093525179,0.0023273855702094,0.0002219016975479,0.077069457659372,0.0031980811513092,0.0038579763908976,0.00145510570915,0.0005425347222222,0.00089833343659,0.004117768169652,0.0012916559028674,3.868471953578336e-05,0.0178659178659178,7.1559320529939705e-06,1
TCGA.B8.5162.01A,0.0159707275075333,0.0001054185114906,0.0024433478656637,4.854133294500267e-05,0.1275345947472465,7.630675314765356e-05,0.0021371672819117,0.0001376557230366,0.0004653327128897,0.0306588667321405,0.0492121467682824,0.0419809907677224,0.0633587031728773,0.0491176470588235,0.0356028295017164,0.0155920090953386,0.0002877697841726,0.0011636927851047,0.0019971152779318,0.1741198858230257,0.0017989206476114,0.0043488717642911,0.0031669947787383,0.0101996527777777,0.0017966668731801,0.008235536339304,0.0274692155343149,0.0,0.0692523692523692,1.431186410598794e-06,1
TCGA.B0.4849.01A,0.0424881618596642,0.0001054185114906,0.0059406889282805,0.0002791126644337,0.0495905111550409,0.0014116749332315,0.0155430347775403,0.0,0.019543973941368,0.0215850377898287,0.1087243660897551,0.0165320860226767,0.0760106751013146,0.0391176470588235,0.0048632060751066,0.0024362514211466,0.0001438848920863,0.002133436772692,0.0001109508487739,0.0542340627973358,0.002198680791525,0.0019339300951809,0.0023966446974236,0.0015190972222222,0.0006195403010965,0.0014412188593782,0.0008611039352449,0.0001934235976789,0.0446121446121446,1.5743050516586734e-05,1
TCGA.B0.5095.01A,0.0272061988807576,0.0008960573476702,0.004215972787812,0.0009708266589,0.1177633436882236,0.002403662724151,0.0446862249854284,3.441393075917131e-05,0.0093066542577943,0.0124044579187838,0.0385276043184651,0.0172220104033334,0.1205891074429178,0.0958823529411764,0.011351815250182,0.0188403443235341,0.0115107913669064,0.0178432893716058,0.0054365915899256,0.0542340627973358,0.002198680791525,0.0047936427401845,0.0053068561157237,0.0035807291666666,0.0023852301592218,0.0053530986205476,0.0008180487384827,0.0011605415860735,0.1195156195156195,0.0003105674510999,1
TCGA.CZ.5985.01A,0.1247955230305639,0.0004216740459624,0.0036410674076558,0.00048541332945,0.0661959898333804,0.0,0.0192345055372061,6.882786151834262e-05,0.0018613308515588,0.0100559374866561,0.1907528788733792,0.0812646949354103,0.154591282000593,0.0414705882352941,0.0020154998439613,0.0037355855124248,0.0004316546762589,0.0009697439875872,0.0002219016975479,0.0666032350142721,0.0005996402158704,0.0548452032273899,0.0819994864332791,0.0090060763888888,0.0001858620903289,0.038295243977764,0.0051235684147076,0.0,0.0169533169533169,0.0,1
TCGA.B0.5094.01A,0.0114937580714593,0.0001054185114906,0.0202175058688257,9.708266589000534e-05,0.0387461169161253,0.0024418161007249,0.0367204196619389,6.882786151834262e-05,0.0037226617031177,0.0218625902045347,0.1544080713873782,0.0437920422669462,0.2971236532568943,0.0047058823529411,0.0090372412358264,0.0034107519896053,0.0004316546762589,0.0234678044996121,0.0001109508487739,0.0371075166508087,0.0041974815110933,0.0193458901514527,0.1009158606522297,0.0018446180555555,0.0005575862709869,0.0004117768169652,0.0027985877895461,0.0034042553191489,0.0245349245349245,2.862372821197588e-06,1
TCGA.B0.4821.01A,0.0176495910460611,0.0019502424625764,0.0780434053562018,0.0005946313285762,0.0101666195989833,0.0012972148035101,0.0794637653001748,0.000619450753665,0.0125639832480223,0.0043127375208164,0.0970476432615449,0.0226721860617119,0.1233567263022635,0.0991176470588235,0.0058124414854884,0.0055221698879324,0.0034532374100719,0.0007757951900698,0.0016642627316098,0.011417697431018,0.0013991605036977,0.0015451673162519,0.02045707438158,0.0018446180555555,0.0018895979183445,0.0022647724933086,0.0007319383449582,0.0023597678916827,0.024008424008424,0.0002089532159474,1
TCGA.CW.5588.01A,0.0309083082221265,0.001370440649378,0.0224692186077708,0.0012256686568613,0.2241739621575826,0.0069820679130103,0.0069943656498931,0.0002408975153141,0.0060493252675663,0.025406721038473,0.0886823224462207,0.0399724938042975,0.1327468617179005,0.1055882352941176,0.0058904608342869,0.0029235017053759,0.0067625899280575,0.0029092319627618,0.0055475424386996,0.1969552806850618,0.0049970017989206,0.0066386186401868,0.0096721732431738,0.0104166666666666,0.0009912644817545,0.0117356392835083,0.0025833118057349,0.0018955512572533,0.0437346437346437,0.001355333530837,1
TCGA.B0.4690.01A,0.0146362462333189,0.0011068943706514,0.0258228333253485,0.0015897286539488,0.0606608302739339,0.0032048836322014,0.013794443365067,0.0008259343382201,0.0339692880409492,0.0098851360006832,0.0849926516640725,0.0449154388736076,0.0565384995552041,0.0494117647058823,0.0128211796525538,0.0086080883547182,0.0030215827338129,0.0153219550038789,0.0033285254632197,0.0580399619410085,0.0019988007195682,0.0081409561587601,0.0023966446974236,0.0279947916666666,0.0020444829936187,0.0049413218035824,0.0158873676052699,0.0051450676982591,0.0426816426816426,0.0002848060957091,1
TCGA.BP.5176.01A,0.1190271201033146,0.0004216740459624,0.0058448713649211,0.0002063006650162,0.2472182999152781,7.630675314765356e-05,0.0027200310860695,0.0003441393075917,0.0046533271288971,0.0576455015158631,0.4109549116029294,0.0422760242199769,0.164080260946921,0.0776470588235294,0.0233667949651513,0.0063342536949813,0.0008633093525179,0.0052366175329712,0.0005547542438699,0.1313035204567079,0.0077953228063162,0.0603537741288254,0.0022254557904647,0.0010850694444444,0.0017966668731801,0.0012353304508956,0.0006027727546714,0.0001547388781431,0.0686907686907686,2.146779615898191e-05,1
TCGA.GK.A6C7.01A,0.0909599655617735,0.0002108370229812,0.0055095098931634,8.494733265375468e-05,0.2563682575543631,0.0001907668828691,0.0182630658636098,0.0002408975153141,0.013029315960912,0.0260258764251249,0.1419872132753734,0.0463520248372777,0.1210833250963724,0.0764705882352941,0.0128731925517528,0.0035731687510151,0.0002877697841726,0.0118308766485647,0.0003328525463219,0.0627973358705994,0.0051968818708774,0.0463088950900578,0.0026534280578618,0.0027126736111111,0.0017966668731801,0.0004117768169652,0.0008611039352449,0.0023597678916827,0.1055458055458055,4.436677872856261e-05,1
TCGA.B8.A54I.01A,0.0336633663366336,0.0004743833017077,0.0017247161404685,0.000145623998835,0.0273369104772663,0.0003052270125906,0.027588886730134,6.882786151834262e-05,0.0037226617031177,0.0197702720013664,0.0991560265656296,0.0239873544123387,0.0940001976870613,0.01,0.0041220222615208,0.0500243625142114,0.0014388489208633,0.0007757951900698,0.0004438033950959,0.033301617507136,0.0,0.0068198216303656,0.0230249079859625,0.0168185763888888,9.293104516448796e-05,0.0076178711138562,0.0016791526737277,0.0004642166344294,0.0102141102141102,1.431186410598794e-06,1
TCGA.B0.5121.01A,0.0566939302625914,0.0002635462787265,0.0192593302352321,0.0002791126644337,0.2090934764190906,0.0003433803891644,0.026811734991257,0.000206483584555,0.003257328990228,0.0147529783509116,0.2395495501082096,0.028135978648656,0.110902441435208,0.1355882352941176,0.0059684801830854,0.0092577554003573,0.0001438848920863,0.0015515903801396,0.0004438033950959,0.1198858230256898,0.0053967619428342,0.021609280228777,0.008473850894462,0.0017361111111111,0.0021993680688928,0.0014412188593782,8.611039352449842e-05,0.0001160541586073,0.0791505791505791,9.302711668892162e-05,1
TCGA.CZ.5989.01A,0.0728798966853207,0.0006325110689437,0.0007665405068749,7.281199941750401e-05,0.1636825755436317,0.0033574971384967,0.0025257431513503,3.441393075917131e-05,0.0,0.0511336948631453,0.0761932519332014,0.0072544186933195,0.0051398635959276,0.0214705882352941,0.003536877145532,0.0074711710248497,0.0,0.0003878975950349,0.0001109508487739,0.0618458610846812,0.0035978412952228,0.0248709340519953,0.0150646238123769,0.0033637152777777,0.0001239080602193,0.0008235536339304,0.0011194351158184,3.868471953578336e-05,0.0567918567918568,0.0001059077943843,1
TCGA.B0.4706.01A,0.0754197158846319,0.0028990090659919,0.0711445407943276,0.0133245958934032,0.0544478960745552,0.0188477680274704,0.0586749562852146,0.0091196916511803,0.0307119590507212,0.0347154020239976,0.1958750100768319,0.0326749548371869,0.1169318968073539,0.0726470588235294,0.0244850722979298,0.0071463375020302,0.0116546762589928,0.0442203258339798,0.0119826916675912,0.1969552806850618,0.0055966420147911,0.0305343511450381,0.0261919027647008,0.0062934027777777,0.004522644198005,0.0125591929174387,0.010031860845604,0.0167504835589941,0.1171639171639171,0.0114680967081281,1
